" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits",Interchanges
8977,23653,52701,5859.5,82213.5,25626,52734,5859.5,84219.5,166433,
2121,33765,32543,6962.5,73270.5,53102,32654,6962.5,92718.5,165989,
5049,37352.085,38269.346,196338.2815,271959.7125,29500.565,38441.346,196338.2815,264280.1925,536239.905,
5135,64628.022,72358.016,254315.9115,391301.9495,58095.191,72662.016,254315.9115,385073.1185,776375.068,
7349,7963,2270,1161,11394,8141,2277,1161,11579,22973,
6667,17216,37912,6378,61506,18710,37608,6378,62696,124202,
6832,15188,18679,72769,106636,15843,20858,72769,109470,216106,
1542,113841.826,295560.882,418320.6115,827723.3195,103838.666,309388.202,418320.6115,831547.4795,1659270.799,
5103,168347.024,178417.041,536985.018,883749.083,134037.256,178392.203,536985.018,849414.477,1733163.56,
6238,57,5,0,62,48,5,0,53,115,
7068,96209,160358,106461,363028,94616,161465,106461,362542,725570,204021
7473,1337.744,1037.059,7541.519,9916.322,5312.806,1074.061,7541.519,13928.386,23844.708,
5257,32452,42311,30689.5,105452.5,36460,43063,30689.5,110212.5,215665,
6010,67873.089,64462.036,226943.928,359279.053,29940.739,63351.036,226943.928,320235.703,679514.756,3334
6815,35774.975,38528.252,106486.9885,180790.2155,39638.424,41917.251,106486.9885,188042.6635,368832.879,
6959,120653.498,141444.195,261168.604,523266.297,95826.275,141571.399,261168.604,498566.278,1021832.575,
2747,1274,4437,122,5833,1155,4467,122,5744,11577,
5360,350985,496047,621225,1468257,344868,493822,621225,1459915,2928172,184445
5361,4173,6915,10653.5,21741.5,3738,7487,10653.5,21878.5,43620,
1041,56042,55373,7368,118783,57834,55413,7368,120615,239398,
5459,2337,2588,7376,12301,1958,2989,7376,12323,24624,
5104,43958.529,47056.086,115558.34,206572.955,36462.583,47740.086,115558.34,199761.009,406333.964,
5558,75304,123162,153807.5,352273.5,73929,123378,153807.5,351114.5,703388,
6004,30508.983,17191.43,125119.251,172819.664,20020.775,17177.89,125119.251,162317.916,335137.58,
5217,11279,26802,69781.5,107862.5,10492,28899,69781.5,109172.5,217035,
1294,2661,775,56.5,3492.5,2878,790,56.5,3724.5,7217,
1444,2308378,6937878,5307244.5,14553500.5,2930779,6806776,5307244.5,15044799.5,29598300,1549309
2080,9590,3222,1391,14203,10885,3344,1391,15620,29823,
4740,27180,63766,17908,108854,29597,64157,17908,111662,220516,220
5415,49231,54723,124890,228844,55357,55249,124890,235496,464340,
5586,67169,78332,188601,334102,67223,80342,188601,336166,670268,
5755,96509,236829,195819,529157,83877,234396,195819,514092,1043249,12717
3410,155923,474406,124262,754591,159201,472755,124262,756218,1510809,522936
3414,6971,7290,4799,19060,6858,7294,4799,18951,38011,
9914,71005,91952,29240,192197,73683,92092,29240,195015,387212,
5756,56810,151672,78850.5,287332.5,61703,152483,78850.5,293036.5,580369,
5760,1255,2941,1248.5,5444.5,1519,2941,1248.5,5708.5,11153,
5065,11818,11785,24105.5,47708.5,9403,14529,24105.5,48037.5,95746,
2951,8727,14696,3614,27037,8338,17791,3614,29743,56780,
4416,8727,11138,1149.5,21014.5,8479,10879,1149.5,20507.5,41522,
2780,1230,1056,754.5,3040.5,1324,1403,754.5,3481.5,6522,
9452,6600,4709,3381.5,14690.5,8025,4731,3381.5,16137.5,30828,
3873,3010,2190,2363,7563,2777,2189,2363,7329,14892,
5137,63172.036,48028.001,219881.2705,331081.3075,55978.18,47951.001,219881.2705,323810.4515,654891.759,
9930,130702,142775,90942.5,364419.5,178999,142974,90942.5,412915.5,777335,7861
9931,46636,82735,87010.5,216381.5,27658,82601,87010.5,197269.5,413651,1637
8726,28,23,0,51,30,23,0,53,104,
5337,79160,216234,44123,339517,68227,208046,44123,320396,659913,
3508,4146,9213,0,13359,4693,8998,0,13691,27050,
3591,14475,21382,58,35915,16337,21716,58,38111,74026,
6875,2740,6158,40537.5,49435.5,3109,6700,40537.5,50346.5,99782,
5900,141081,222034,153727,516842,142938,224821,153727,521486,1038328,69556
5521,243925,324596,417716,986237,238111,335059,417716,990886,1977123,26050
5688,290,583,5207.5,6080.5,274,526,5207.5,6007.5,12088,
5643,71942,86671,115760,274373,69106,87297,115760,272163,546536,
5545,106573,199513,205708.5,511794.5,101835,213978,205708.5,521521.5,1033316,1516
5105,11694,21943,53322,86959,9376,25730,53322,88428,175387,
2811,2847,6380,681.5,9908.5,2593,7038,681.5,10312.5,20221,
9245,7284,6347,2686,16317,7897,6348,2686,16931,33248,
5167,105073,226285,325623,656981,96421,229294,325623,651338,1308319,42321
5493,692,414,1984,3090,795,448,1984,3227,6317,
2126,48300,82765,1253,132318,47869,79320,1253,128442,260760,
8637,276,189,0,465,247,189,0,436,901,
8544,15107,17711,580.5,33398.5,14246,16839,580.5,31665.5,65064,
7214,16892,54885,3627.5,75404.5,19024,55119,3627.5,77770.5,153175,
5559,158646.179,259524.988,237803.2025,655974.3695,152031.353,258927.188,237803.2025,648761.7435,1304736.113,
7490,854341,1198862,5846744,7899947,1118315,1197685,5846744,8162744,16062691,376872
5808,7402,12344,8638,28384,6806,12273,8638,27717,56101,
1377,1795,4657,4212.5,10664.5,2006,4656,4212.5,10874.5,21539,
3862,4039,6202,880.5,11121.5,2892,6197,880.5,9969.5,21091,
8061,17826,1811,4435.5,24072.5,20402,1810,4435.5,26647.5,50720,
4074,2055,2508,2654,7217,2604,2520,2654,7778,14995,
4066,426,499,0,925,388,471,0,859,1784,
8062,15072,33464,6074,54610,16272,33521,6074,55867,110477,
3235,58493,17602,100135,176230,58556,17499,100135,176190,352420,
1445,21647.214,37467.204,100059.9315,159174.3495,34673.191,36622.769,100059.9315,171355.8915,330530.241,
6119,161735.303,384082.671,805545.785,1351363.759,147187.438,375390.031,805545.785,1328123.254,2679487.013,4623296
3012,453,38,67.5,558.5,416,52,67.5,535.5,1094,
5261,5483,6823,10503,22809,6248,6871,10503,23622,46431,
5284,12587,20627,11678,44892,17452,22179,11678,51309,96201,
4076,2497,8926,0,11423,2957,8934,0,11891,23314,183
6351,2056,347,295.5,2698.5,2150,345,295.5,2790.5,5489,
8583,23745,30492,684,54921,24881,29263,684,54828,109749,408
4503,81693,52626,5564,139883,90186,52734,5564,148484,288367,
5522,102634,164671,264006,531311,100156,176240,264006,540402,1071713,13
2026,1541,707,250.5,2498.5,1412,708,250.5,2370.5,4869,
2513,23962,52637,13393.5,89992.5,23361,52654,13393.5,89408.5,179401,
1532,56495,174107,251080,481682,49148,184180,251080,484408,966090,
2935,6832,9603,4265.5,20700.5,5565,11208,4265.5,21038.5,41739,
2786,8543,16732,7100,32375,10870,23700,7100,41670,74045,
5035,76447,178092,139012.5,393551.5,80889,181863,139012.5,401764.5,795316,754
5027,7508,8239,22645,38392,6357,7864,22645,36866,75258,
5258,6353,17689,7715.5,31757.5,6578,17776,7715.5,32069.5,63827,63240
6876,74624.967,133926.499,382535.1345,591086.6005,53668.104,133324.062,382535.1345,569527.3005,1160613.901,
5362,134658.539,259296.443,595812.5245,989767.5065,78451.026,274656.328,595812.5245,948919.8785,1938687.385,
2354,78493,133033,1006.5,212532.5,72729,117369,1006.5,191104.5,403637,
8638,9393,18735,2982,31110,9857,18726,2982,31565,62675,
8639,403,290,0,693,363,291,0,654,1347,
9675,13626,10466,8294,32386,12567,10962,8294,31823,64209,
8827,38048,21453,0,59501,28233,20378,0,48611,108112,231
1042,44137,46030,944.5,91111.5,40642,46085,944.5,87671.5,178783,
2046,1282,4816,498,6596,1368,5164,498,7030,13626,
7029,4173,5367,12580.5,22120.5,5866,5907,12580.5,24353.5,46474,
5218,7153,7344,36151.5,50648.5,7213,8517,36151.5,51881.5,102530,
5509,157333,228137,84638,470108,142269,225072,84638,451979,922087,30934
2355,45417,75557,215.5,121189.5,52878,85498,215.5,138591.5,259781,
3344,3155,2572,1735,7462,3856,2573,1735,8164,15626,
5683,35065,33007,20139.5,88211.5,32986,34685,20139.5,87810.5,176022,
6854,6400,40052,36500,82952,7003,40977,36500,84480,167432,
8556,45235,25156,9697,80088,41833,23047,9697,74577,154665,
2284,21933,14934,16410,53277,25424,14970,16410,56804,110081,
5707,11944,16719,6690.5,35353.5,12638,16826,6690.5,36154.5,71508,
5587,26265.11,28790,79107.66,134162.77,20123.22,29324,79107.66,128554.88,262717.65,
2952,2858,5889,2689,11436,3086,5890,2689,11665,23101,
3144,17854,15519,37548.5,70921.5,15260,17643,37548.5,70451.5,141373,
6465,0,17,0,17,1,18,0,19,36,7
6424,12993,16649,3637.5,33279.5,14593,16639,3637.5,34869.5,68149,41
9971,990,639,5,1634,1264,635,5,1904,3538,
8474,94155,52786,38112,185053,86454,51367,38112,175933,360986,
2654,4371,277,634,5282,4657,282,634,5573,10855,
9904,67402,49990,53919,171311,69170,50012,53919,173101,344412,
9979,41327,24419,22144,87890,41854,24425,22144,88423,176313,
2104,4585,1483,0,6068,4636,1485,0,6121,12189,
1559,7732,14626,15973,38331,4486,17631,15973,38090,76421,
2228,34019,60740,737,95496,35748,66857,737,103342,198838,
2335,32344,28019,2854.5,63217.5,29128,27949,2854.5,59931.5,123149,
4148,260,384,5,649,263,361,5,629,1278,
3961,3101,4650,537.5,8288.5,2383,4651,537.5,7571.5,15860,
8640,3526,268,0,3794,1896,270,0,2166,5960,
2397,3882,6994,4100.5,14976.5,3271,6883,4100.5,14254.5,29231,
2953,20603,32174,12937.5,65714.5,17102,34332,12937.5,64371.5,130086,
5416,2423027,1517017,474863.5,4414907.5,2301565,1412792,474863.5,4189220.5,8604128,999208
8641,562,289,0,851,367,289,0,656,1507,
3051,105687,210478,124766.5,440931.5,98459,210625,124766.5,433850.5,874782,3638
6877,109305.245,155712.551,661373.129,926390.925,80698.659,164950.539,661373.129,907022.327,1833413.252,3879
9794,54545,50005,38418.5,142968.5,65793,50478,38418.5,154689.5,297658,
2655,4321,682,5,5008,4619,681,5,5305,10313,
8117,13716,11115,8742,33573,14530,11116,8742,34388,67961,167
4022,2743,4112,3758.5,10613.5,2908,4115,3758.5,10781.5,21395,
5796,26147,78788,28989,133924,24945,80298,28989,134232,268156,
5169,191696,378071,419744,989511,183847,391798,419744,995389,1984900,1000762
5363,76469.291,159726.201,341362.362,577557.854,58210.183,166611.692,341362.362,566184.237,1143742.091,
9501,22201,13989,7034,43224,23282,14223,7034,44539,87763,
7921,1131,1476,10242.5,12849.5,1380,1475,10242.5,13097.5,25947,
2454,2583,38,7898.5,10519.5,2268,39,7898.5,10205.5,20725,
9813,4226092,4704955,2583036,11514083,4209398,4723777,2583036,11516211,23030294,980299
9950,558300,409183,466230,1433713,109049,360227,466230,935506,2369219,2652948
2301,5314,5291,3912,14517,4410,5640,3912,13962,28479,
8715,3937,4753,1338.5,10028.5,5351,4786,1338.5,11475.5,21504,
8828,1168,372,0,1540,1235,371,0,1606,3146,
9503,40073,35809,37878.5,113760.5,47898,35869,37878.5,121645.5,235406,
9301,5576,8033,5882.5,19491.5,5944,8053,5882.5,19879.5,39371,
2895,51992,131536,43543,227071,48087,134907,43543,226537,453608,
4760,96241,222348,37640,356229,96384,221435,37640,355459,711688,24018
5338,3801,7665,4827.5,16293.5,4622,7928,4827.5,17377.5,33671,
4457,16648,41560,3138.5,61346.5,17099,42733,3138.5,62970.5,124317,
5629,96508,127135,238304.5,461947.5,96804,130654,238304.5,465762.5,927710,
2948,4874,5786,2637,13297,5105,7588,2637,15330,28627,
5474,8238,12310,9797,30345,6697,15265,9797,31759,62104,
8284,5543,11770,1610,18923,5684,11750,1610,19044,37967,
9096,1,3,0,4,49,3,0,52,56,
8643,4708,446,0,5154,2269,447,0,2716,7870,
5298,2594,6183,4419,13196,2142,6727,4419,13288,26484,
6878,67106.525,102031.249,456610.16,625747.934,62865.099,101982.811,456610.16,621458.07,1247206.004,
8025,32305,43148,15794.5,91247.5,31465,43228,15794.5,90487.5,181735,3080
1220,5034,4626,1176.5,10836.5,6024,4663,1176.5,11863.5,22700,
6028,44209.001,48132,187676.253,280017.254,29121.016,48263,187676.253,265060.269,545077.523,
3033,43572,71986,79343.5,194901.5,44297,73860,79343.5,197500.5,392402,
5272,19520,54617,81048,155185,20361,55284,81048,156693,311878,
2962,11971,19570,4922.5,36463.5,8731,21066,4922.5,34719.5,71183,
1409,43083.638,64201.249,181441.548,288726.435,39152.272,62375.821,181441.548,282969.641,571696.076,29909
9635,77208,51979,41816,171003,77906,52532,41816,172254,343257,
4131,1097,1324,948.5,3369.5,1464,1322,948.5,3734.5,7104,
6206,11207,67,1613,12887,11036,67,1613,12716,25603,
6029,23209.025,15941.006,58343.341,97493.372,14932.492,16041.006,58343.341,89316.839,186810.211,
1965,26577,34788,5094,66459,25114,34835,5094,65043,131502,
3839,22350,18503,19411.5,60264.5,24161,18507,19411.5,62079.5,122344,
6469,87379,165585,95167.5,348131.5,89154,162476,95167.5,346797.5,694929,94460
5514,6624,7507,33024,47155,6346,8880,33024,48250,95405,
1132,36086,36029,3948,76063,37293,35971,3948,77212,153275,
5172,168956,312944,383656.5,865556.5,152645,320330,383656.5,856631.5,1722188,13225
7443,177436,201471,669595,1048502,168467,202151,669595,1040213,2088715,36213
7922,941,1477,5,2423,854,1477,5,2336,4759,
6855,2690,17890,9425.5,30005.5,3503,18046,9425.5,30974.5,60980,
7032,7359,5257,27354,39970,8892,5748,27354,41994,81964,
6275,4912,2,617,5531,4299,2,617,4918,10449,
4892,87496,51159,44324,182979,89897,50948,44324,185169,368148,
1463,48675,64984,77255,190914,41974,65062,77255,184291,375205,
7328,45245,161565,4345,211155,46713,159508,4345,210566,421721,101
2218,48904,58846,1023.5,108773.5,59785,96212,1023.5,157020.5,265794,
1996,1094,1201,1603.5,3898.5,1046,1512,1603.5,4161.5,8060,
2325,19282,13986,4708,37976,17523,14013,4708,36244,74220,
9725,10919,8275,5930.5,25124.5,10079,8280,5930.5,24289.5,49414,
2900,14561,30224,8044.5,52829.5,13252,32602,8044.5,53898.5,106728,
5138,35640,55414,89892,180946,35203,53027,89892,178122,359068,
9681,60832,84374,24853,170059,59623,84347,24853,168823,338882,502
9682,78160,65489,52763,196412,76366,65090,52763,194219,390631,
5146,153193.909,234452.743,416230.6555,803877.3075,155249.393,233158.736,416230.6555,804638.7845,1608516.092,
9610,1816,8930,416,11162,2764,8956,416,12136,23298,
6276,1705,60,376.5,2141.5,1941,62,376.5,2379.5,4521,
6280,63649,112651,9487.5,185787.5,64930,112806,9487.5,187223.5,373011,15295
2825,8012,6816,132.5,14960.5,9353,6812,132.5,16297.5,31258,
8155,3034,4544,4397.5,11975.5,2644,4543,4397.5,11584.5,23560,
5139,147641.698,150438.33,510171.6875,808251.7155,113165.393,150248.33,510171.6875,773585.4105,1581837.126,614705
2955,13725,22425,12065.5,48215.5,13570,23999,12065.5,49634.5,97850,2607
5631,561064,1458704,902165.5,2921933.5,627932,1430834,902165.5,2960931.5,5882865,539413
8567,117387,111940,7402,236729,117816,108448,7402,233666,470395,
5588,264038.826,156359.778,308820.035,729218.639,142426.89,151935.175,308820.035,603182.1,1332400.739,
3563,7412,10042,2002,19456,7836,10046,2002,19884,39340,
7299,2810,2139,159,5108,2674,2335,159,5168,10276,
4300,17058,1070,351,18479,16707,1061,351,18119,36598,
7930,3955,327,342,4624,2969,328,342,3639,8263,
6281,8083,3462,2782,14327,8892,3726,2782,15400,29727,81
5364,32299.577,65056.155,173721.423,271077.155,21721.115,72164.155,173721.423,267606.693,538683.848,
6977,38954.141,65521.279,191463.2265,295938.6465,32116.902,66748.524,191463.2265,290328.6525,586267.299,
6867,83173.295,87905.231,340651.2375,511729.7635,78762.864,88285.954,340651.2375,507700.0555,1019429.819,258790
6978,4624.068,16706.296,82857.152,104187.516,13081.953,17153.755,82857.152,113092.86,217280.376,
3053,32069,56721,68913.5,157703.5,31676,56811,68913.5,157400.5,315104,
7300,1066,1387,45,2498,1320,1451,45,2816,5314,
2896,29030,68519,23145.5,120694.5,22211,73110,23145.5,118466.5,239161,
6075,18830.884,15781,42277.8815,76889.7655,21716.307,16222.864,42277.8815,80217.0525,157106.818,
2585,4498,8379,1923.5,14800.5,3906,8620,1923.5,14449.5,29250,
4577,22894,16201,58295.5,97390.5,25897,16387,58295.5,100579.5,197970,
9810,46380,29950,18979,95309,44458,30224,18979,93661,188970,
2845,15783,12478,7271.5,35532.5,15330,13105,7271.5,35706.5,71239,
7266,10710,11598,1282.5,23590.5,11638,11596,1282.5,24516.5,48107,
2295,8666,8585,2009,19260,6729,8643,2009,17381,36641,
8411,149299,232934,12036,394269,152773,230981,12036,395790,790059,2769
4521,22447,27082,1020,50549,23482,27203,1020,51705,102254,
2572,4735,6548,2661,13944,4364,7695,2661,14720,28664,
2229,10853,21947,418,33218,11475,18663,418,30556,63774,
5173,8941,9765,9401.5,28107.5,10172,10076,9401.5,29649.5,57757,
7568,8392,13370,3641.5,25403.5,9162,13385,3641.5,26188.5,51592,
5037,4801,8134,11586,24521,4956,10471,11586,27013,51534,
5947,6227,5455,6029,17711,7120,6333,6029,19482,37193,
9726,114171,93252,86833.5,294256.5,131562,93359,86833.5,311754.5,606011,
9727,83512,60235,67760.5,211507.5,77207,60298,67760.5,205265.5,416773,
8241,4560,4429,2569,11558,5345,5134,2569,13048,24606,
5450,32284,140582,52792,225658,27663,149044,52792,229499,455157,
1413,38642.479,73325.277,105638.343,217606.099,45205.749,69844.116,105638.343,220688.208,438294.307,
5560,51818.329,95194.008,186275.1725,333287.5095,36476.524,99790.017,186275.1725,322541.7135,655829.223,
5561,63188,264839,157533,485560,40630,262910,157533,461073,946633,
5589,51098.538,58527.543,102459.7335,212085.8145,41661.761,58525.503,102459.7335,202646.9975,414732.812,
1033,12576,12881,476.5,25933.5,12970,12892,476.5,26338.5,52272,
1145,16682,21426,186.5,38294.5,18133,21395,186.5,39714.5,78009,
5940,14518,15752,13302.5,43572.5,14651,16127,13302.5,44080.5,87653,
3007,15566,11605,4172,31343,15718,11741,4172,31631,62974,
2767,28710,28915,16506,74131,33856,28942,16506,79304,153435,
3191,24474.228,30189,86770.8225,141434.0505,19668.72,31571.633,86770.8225,138011.1755,279445.226,
2557,4305,4239,1876,10420,4565,4240,1876,10681,21101,
4458,5268,10751,42203,58222,5159,10787,42203,58149,116371,
1521,43221.456,77408.544,155801.3695,276431.3695,40239.551,75004.639,155801.3695,271045.5595,547476.929,
7374,446,475,185,1106,471,517,185,1173,2279,
1533,25060,50466,89640.5,165166.5,23641,50713,89640.5,163994.5,329161,
6804,17241,11658,30053,58952,16619,14704,30053,61376,120328,
6827,204654,252385,267202,724241,196623,251021,267202,714846,1439087,
6879,109053.328,172901.229,594046.15,876000.707,107716.026,179443.202,594046.15,881205.378,1757206.085,
1543,162408,377694,651468.5,1191570.5,160009,369611,651468.5,1181088.5,2372659,1370
5140,5085,6140,13121.5,24346.5,5619,6323,13121.5,25063.5,49410,
6012,53729.501,42768.87,115804.448,212302.819,25023.236,42426.232,115804.448,183253.916,395556.735,
7401,9885.176,4445.891,10079.044,24410.111,10925.78,4637.031,10079.044,25641.855,50051.966,
2027,3696,1528,3391,8615,3814,1532,3391,8737,17352,
8213,187316,270282,80544,538142,197454,263429,80544,541427,1079569,82
1397,120991.624,278804.173,347044.6705,746840.4675,88302.154,284221.118,347044.6705,719567.9425,1466408.41,253381
2230,18862,35731,3322,57915,19659,35433,3322,58414,116329,
4579,1576,275,3938.5,5789.5,2641,515,3938.5,7094.5,12884,
8009,42797,71345,19453.5,133595.5,45511,71672,19453.5,136636.5,270232,38
9246,3043,2483,683,6209,3199,2488,683,6370,12579,
6902,5441,34555,13570,53566,9393,35364,13570,58327,111893,289
6905,1682,13687,6597,21966,2757,16073,6597,25427,47393,
5633,96943,225436,325025.5,647404.5,88155,244627,325025.5,657807.5,1305212,42628
5489,43713,121096,243174.5,407983.5,41221,127451,243174.5,411846.5,819830,
5219,89390,358397,171946,619733,86356,368826,171946,627128,1246861,63558
1398,20174.32,61822.254,44585.44,126582.014,21152.261,73361.254,44585.44,139098.955,265680.969,
6070,137865,226890,172755.5,537510.5,140148,227009,172755.5,539912.5,1077423,
6528,8191,20975,1863,31029,9695,20904,1863,32462,63491,6589
6845,11911,31035,140159,183105,11724,33727,140159,185610,368715,
2826,8951,7778,260.5,16989.5,7746,7752,260.5,15758.5,32748,
2604,4097,8116,3043,15256,4217,8971,3043,16231,31487,
4594,6399,2459,649.5,9507.5,8575,2937,649.5,12161.5,21669,
5532,199538,381002,229247.5,809787.5,193702,389585,229247.5,812534.5,1622322,170713
6260,28,28,797.5,853.5,41,27,797.5,865.5,1719,
4079,13182,33689,2047.5,48918.5,12734,33382,2047.5,48163.5,97082,
2428,11337,1443,756,13536,12196,1455,756,14407,27943,
2146,631,1,71.5,703.5,724,1,71.5,796.5,1500,
9634,16461,14421,5430.5,36312.5,17094,14494,5430.5,37018.5,73331,
7569,4516,3583,4231,12330,4558,3584,4231,12373,24703,
5289,15952.239,18053.352,59197.158,93202.749,16979.724,19715.465,59197.158,95892.347,189095.096,
3186,108229.189,234713.725,270692.4815,613635.3955,94643.329,234829.71,270692.4815,600165.5205,1213800.916,
5050,50767.99,52499.087,207580.487,310847.564,44119.069,53822.098,207580.487,305521.654,616369.218,
3513,8086,10242,429.5,18757.5,9307,10322,429.5,20058.5,38816,
9419,248337,171974,155668.5,575979.5,127413,158397,155668.5,441478.5,1017458,173526
5490,171428,547836,915860.5,1635124.5,161229,566201,915860.5,1643290.5,3278415,195208
2768,47425,78190,29359,154974,39126,79463,29359,147948,302922,1204
5220,22766,65310,162436.5,250512.5,19409,70933,162436.5,252778.5,503291,
8498,27895,21521,6397.5,55813.5,35565,22220,6397.5,64182.5,119996,
1434,11433.119,22552.007,28677.1975,62662.3235,9165.016,25535.084,28677.1975,63377.2975,126039.621,
2860,28737,58686,15276.5,102699.5,25055,61159,15276.5,101490.5,204190,1515
6283,5548,29,254.5,5831.5,5122,30,254.5,5406.5,11238,
3845,25434,20195,20522.5,66151.5,27669,20202,20522.5,68393.5,134545,
3908,9894,10307,3172.5,23373.5,8652,10305,3172.5,22129.5,45503,
5564,178836,125528,5525,309889,147237,127260,5525,280022,589911,
2861,36886,48487,28061.5,113434.5,31714,56151,28061.5,115926.5,229361,
8524,65800,93619,14435,173854,66803,92576,14435,173814,347668,2327
6220,10402,4090,46342.5,60834.5,11248,4103,46342.5,61693.5,122528,
5893,25507,22499,46847.5,94853.5,25781,23087,46847.5,95715.5,190569,
1148,14104,28619,380.5,43103.5,15719,29268,380.5,45367.5,88471,
7887,3613,320,500,4433,4343,321,500,5164,9597,
9981,159393,152232,175236,486861,150586,151912,175236,477734,964595,
9982,216,35,5,256,255,31,5,291,547,
2656,6208,400,0,6608,6398,405,0,6803,13411,249
8647,1500,425,0,1925,2838,426,0,3264,5189,
2149,10364,7036,3779,21179,11009,7049,3779,21837,43016,274
1391,107419,327719,218534.5,653672.5,87233,363601,218534.5,669368.5,1323041,3794
1522,40195.583,78961.983,159637.9335,278795.4995,35695.227,86479.265,159637.9335,281812.4255,560607.925,
4028,13489,23773,14383,51645,13538,23802,14383,51723,103368,
4524,13026,16827,5366.5,35219.5,12765,20431,5366.5,38562.5,73782,
3146,57073,123751,86150,266974,52134,130537,86150,268821,535795,
8129,239,19,0,258,253,20,0,273,531,
3607,58245,191309,28381,277935,55865,190804,28381,275050,552985,24346
5174,30519,84397,173598.5,288514.5,28862,88267,173598.5,290727.5,579242,
5066,144506.16,187390.058,600526.378,932422.596,121926.179,189389.098,600526.378,911841.655,1844264.251,1509560
5590,52397,76827,116386.5,245610.5,45785,82203,116386.5,244374.5,489985,
6818,37089,36554,56728,130371,10196,33577,56728,100501,230872,
6085,93692,159601,256283.5,509576.5,101784,171893,256283.5,529960.5,1039537,2191
8067,8850,2124,2102,13076,10601,2127,2102,14830,27906,
2138,10754,2273,701,13728,11528,2275,701,14504,28232,
5417,392,2112,672,3176,360,2616,672,3648,6824,
7766,18301,19570,1093,38964,24076,13462,1093,38631,77595,
7506,54503,67516,26222,148241,59978,67520,26222,153720,301961,1985
3194,4316,4408,5665,14389,5420,4462,5665,15547,29936,
2691,1230,1890,0,3120,1801,2003,0,3804,6924,
5235,58522,85956,200802,345280,61541,90363,200802,352706,697986,
9909,71496,61911,48349,181756,67871,61908,48349,178128,359884,
3054,190095,423409,251476.5,864980.5,184374,423394,251476.5,859244.5,1724225,17732
5202,14111,18016,32801.5,64928.5,12761,22355,32801.5,67917.5,132846,
6919,95512.359,93770.926,437919.827,627203.112,67763.482,93743.926,437919.827,599427.235,1226630.347,
3314,12448,19834,4758,37040,13956,19894,4758,38608,75648,
2356,20607,32994,124,53725,20326,32769,124,53219,106944,
5236,25742,26941,150757,203440,18420,36694,150757,205871,409311,
9983,38279,26297,20205,84781,44196,26298,20205,90699,175480,
9676,24434,16165,23049,63648,28512,16539,23049,68100,131748,559
9630,41055,14956,21694.5,77705.5,44303,15219,21694.5,81216.5,158922,
2231,29821,40416,821.5,71058.5,37350,40465,821.5,78636.5,149695,
5539,38852,9966,22618,71436,40257,9929,22618,72804,144240,23196
5591,23929,32829,58452.5,115210.5,16410,38665,58452.5,113527.5,228738,
1870,19459,52397,16695.5,88551.5,21495,54624,16695.5,92814.5,181366,
2398,11739,23596,7825,43160,9890,27267,7825,44982,88142,15030
5880,11325,16716,16736.5,44777.5,11933,18358,16736.5,47027.5,91805,
6086,177934,304415,358288.5,840637.5,182049,311900,358288.5,852237.5,1692875,45612
5107,173300.54,214090.477,614363.7685,1001754.7855,119116.115,215254.514,614363.7685,948734.3975,1950489.183,250530
6880,36663,144931,294130.5,475724.5,32929,149358,294130.5,476417.5,952142,
5141,2321,4368,10456,17145,3817,4805,10456,19078,36223,
2901,4827,11175,2530.5,18532.5,5056,11990,2530.5,19576.5,38109,
1221,23548,20000,9795,53343,25222,20278,9795,55295,108638,
5308,2477,4307,5797,12581,1889,5426,5797,13112,25693,
5941,3389,1427,3266,8082,4434,1392,3266,9092,17174,
2437,21634,54986,4903,81523,20769,54793,4903,80465,161988,214
9738,9129,7977,4472,21578,10724,8004,4472,23200,44778,
6979,24730,34634,71113.5,130477.5,14508,35733,71113.5,121354.5,251832,
4794,1546,3963,2177.5,7686.5,1661,4009,2177.5,7847.5,15534,
5717,18480,71009,30998.5,120487.5,20973,70732,30998.5,122703.5,243191,1106
8436,14707,6975,350.5,22032.5,11386,6895,350.5,18631.5,40664,
5418,55304.313,111022.06,228876.071,395202.444,33931.899,121092.072,228876.071,383900.042,779102.486,
5523,52646,85361,81989.5,219996.5,50458,89852,81989.5,222299.5,442296,
2193,66254,114068,1838.5,182160.5,62667,118795,1838.5,183300.5,365461,11407
2432,14037,529,194,14760,14159,538,194,14891,29651,
2828,7760,8019,1219,16998,8116,8041,1219,17376,34374,
4189,212,177,0,389,216,186,0,402,791,
5365,87311,165521,157630.5,410462.5,87829,172648,157630.5,418107.5,828570,
8212,45948,33636,36238.5,115822.5,40521,37133,36238.5,113892.5,229715,
6015,50497.005,36442.636,131954.2145,218893.8555,25769.988,36738.016,131954.2145,194462.2185,413356.074,
8499,126117,88990,37157.5,252264.5,130686,88173,37157.5,256016.5,508281,
5309,118909,307396,418854.5,845159.5,123819,317963,418854.5,860636.5,1705796,51834
5562,27777,49280,80783.5,157840.5,22581,56813,80783.5,160177.5,318018,
2105,5478,1490,31,6999,5773,1497,31,7301,14300,
2399,498,587,175,1260,451,582,175,1208,2468,
2303,29991,44477,4841.5,79309.5,27002,43525,4841.5,75368.5,154678,
5563,56569.066,51146.613,74516.3185,182231.9975,50170.983,54135.613,74516.3185,178822.9145,361054.912,41566
5273,108123,326996,338876,773995,96400,327789,338876,763065,1537060,171602
