" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits",Interchanges
9328,1673184,3009125,1275222.5,5957531.5,1577432,3008316,1275222.5,5860970.5,11818502,468594
6941,101411.45,124688.938,414737.4805,640837.8685,66447.493,124475.938,414737.4805,605660.9115,1246498.78,7394
5642,34004,37845,57126.5,128975.5,30915,38856,57126.5,126897.5,255873,27233
5822,1185,2892,2345,6422,1580,2898,2345,6823,13245,
5669,168150,259692,197988,625830,175192,259089,197988,632269,1258099,
7918,966,839,4584.5,6389.5,693,839,4584.5,6116.5,12506,
5246,69858,55662,111639.5,237159.5,82227,50505,111639.5,244371.5,481531,467034
8977,21873,57916,5270.5,85059.5,23033,57942,5270.5,86245.5,171305,
2121,32924,31854,8307,73085,49317,31929,8307,89553,162638,
5049,38895.004,51525.177,209632.8285,300053.0095,27225.074,56803.177,209632.8285,293661.0795,593714.089,4
5135,65148.007,72704.405,272054.729,409907.141,56903.087,72583.405,272054.729,401541.221,811448.362,
7349,9535,1834,1036.5,12405.5,9778,1828,1036.5,12642.5,25048,
6667,17615,35316,5580.5,58511.5,18976,34669,5580.5,59225.5,117737,
6832,17126,17744,74888.5,109758.5,19439,18090,74888.5,112417.5,222176,
1542,122165.492,302104.939,425691.766,849962.197,110221.673,318607.949,425691.766,854521.388,1704483.585,
5103,172466.423,173009.534,541143.378,886619.335,148910.045,173261.358,541143.378,863314.781,1749934.116,
6238,161,4,0,165,165,4,0,169,334,
7068,107983,159093,122926.5,390002.5,107276,159233,122926.5,389435.5,779438,209883
7473,2330.395,2148.184,7706.5485,12185.1275,7627.808,2203.184,7706.5485,17537.5405,29722.668,
5257,31328,40407,28573.5,100308.5,35325,40672,28573.5,104570.5,204879,
6010,55058.329,56205.374,223915.3335,335179.0365,24127.099,55510.374,223915.3335,303552.8065,638731.843,2264
6815,41035.108,39052.603,137233.6535,217321.3645,47606.903,39996.125,137233.6535,224836.6815,442158.046,
6959,120393.461,139339.288,304460.3765,564193.1255,95707.94,139397.502,304460.3765,539565.8185,1103758.944,
2747,1138,3823,121,5082,1059,3900,121,5080,10162,
5360,410944,497458,631648,1540050,407757,497785,631648,1537190,3077240,160894
5361,4108,6026,9780.5,19914.5,4856,6087,9780.5,20723.5,40638,
1041,50565,48916,5459,104940,54269,48921,5459,108649,213589,
5459,2083,2019,7021,11123,1862,2335,7021,11218,22341,
5104,44736.408,44450.871,126329.8665,215517.1455,37791.563,45145.959,126329.8665,209267.3885,424784.534,
5558,83142,115842,158787.5,357771.5,80322,116297,158787.5,355406.5,713178,
6004,32119.487,18375.223,126246.941,176741.651,22843.864,18266.639,126246.941,167357.444,344099.095,
5217,10273,23804,66192.5,100269.5,10038,25797,66192.5,102027.5,202297,
1294,2055,560,66,2681,2273,568,66,2907,5588,
1444,2136820,6651066,5209229,13997115,2709738,6545992,5209229,14464959,28462074,1451146
2080,11201,3488,2246.5,16935.5,12576,3525,2246.5,18347.5,35283,
4740,31015,66012,18181,115208,32850,66315,18181,117346,232554,252
5415,42638,38241,101494.5,182373.5,52095,38464,101494.5,192053.5,374427,
5586,72132,75159,195863,343154,75948,75517,195863,347328,690482,
5755,98941,232139,191525.5,522605.5,85992,231595,191525.5,509112.5,1031718,13211
3410,152713,453359,118067.5,724139.5,155555,451424,118067.5,725046.5,1449186,487370
3414,7297,6605,4022.5,17924.5,7115,6611,4022.5,17748.5,35673,
9914,76098,83592,30679,190369,76786,83629,30679,191094,381463,
5756,58959,150691,77063,286713,62812,151630,77063,291505,578218,
5760,1343,2899,1707.5,5949.5,1744,2898,1707.5,6349.5,12299,
5065,12835,11033,28136.5,52004.5,10574,12887,28136.5,51597.5,103602,
2951,9214,15053,3551,27818,8733,18321,3551,30605,58423,
4416,10604,9257,1395,21256,10333,9013,1395,20741,41997,
2780,619,871,446,1936,675,1304,446,2425,4361,
9452,6727,5098,3020.5,14845.5,8167,5099,3020.5,16286.5,31132,
3873,3441,2390,1326,7157,3143,2389,1326,6858,14015,
5137,67377.006,42165.042,223025.1685,332567.2165,64771.103,42219.042,223025.1685,330015.3135,662582.53,
9930,134706,146003,94069.5,374778.5,193562,146100,94069.5,433731.5,808510,20894
9931,40430,75290,87319,203039,23210,75245,87319,185774,388813,1301
8726,20,8,0,28,8,8,0,16,44,
5337,83709,209177,48934.5,341820.5,73296,201384,48934.5,323614.5,665435,
3508,4369,8196,43,12608,4228,8034,43,12305,24913,
3591,14202,20447,124.5,34773.5,16248,20832,124.5,37204.5,71978,
6875,2689,5876,45611.5,54176.5,2631,6481,45611.5,54723.5,108900,
5900,164688,229603,155459,549750,166327,231826,155459,553612,1103362,78297
5521,299443,342015,451777.5,1093235.5,302747,342194,451777.5,1096718.5,2189954,26522
5688,448,772,1179,2399,414,693,1179,2286,4685,
5643,73653,83299,115726,272678,72925,83661,115726,272312,544990,
5545,131502,189899,202786,524187,129658,199610,202786,532054,1056241,2006
5105,13024,19553,51868.5,84445.5,11308,22792,51868.5,85968.5,170414,
2811,3318,7047,422,10787,2721,7765,422,10908,21695,
9245,7338,6287,3126.5,16751.5,7825,6292,3126.5,17243.5,33995,
5167,107060,214710,346780,668550,104996,216053,346780,667829,1336379,39713
5493,479,225,1814,2518,530,241,1814,2585,5103,
2126,51713,64417,1047,117177,52878,65291,1047,119216,236393,
8637,422,130,0,552,357,130,0,487,1039,
8544,15091,17328,429,32848,13398,16485,429,30312,63160,
7214,23666,48543,3938.5,76147.5,24507,48720,3938.5,77165.5,153313,
5559,227249.464,253550.238,263132.3455,743932.0475,212326.398,252148.902,263132.3455,727607.6455,1471539.693,
7490,900562,1215536,6101041.5,8217139.5,1171487,1214694,6101041.5,8487222.5,16704362,286727
5808,7204,12469,10204,29877,6276,12421,10204,28901,58778,
1377,1959,3965,3454.5,9378.5,1856,4008,3454.5,9318.5,18697,
3862,3684,7533,897,12114,3073,7534,897,11504,23618,
8061,14562,1434,4047,20043,17590,1435,4047,23072,43115,
4074,2540,2984,2718,8242,3034,2987,2718,8739,16981,
4066,497,462,0,959,390,382,0,772,1731,
8062,14477,29434,5783,49694,15310,29571,5783,50664,100358,
3235,64034,16133,87829,167996,64309,16049,87829,168187,336183,
1445,23492.369,36541.774,95869.9285,155904.0715,37008.12,36286.26,95869.9285,169164.3085,325068.38,
6119,215289.074,391021.923,812845.5545,1419156.5515,130746.684,383082.635,812845.5545,1326674.8735,2745831.425,4612561
3012,498,89,112.5,699.5,431,104,112.5,647.5,1347,
5261,4892,6246,11076,22214,6158,6284,11076,23518,45732,
5284,11715,18272,11502.5,41489.5,17474,19340,11502.5,48316.5,89806,
4076,2185,7519,0,9704,2700,7368,0,10068,19772,
6351,2192,239,421.5,2852.5,2298,242,421.5,2961.5,5814,
8583,21657,27062,1129.5,49848.5,24064,26199,1129.5,51392.5,101241,462
4503,87653,52686,6159,146498,94662,52967,6159,153788,300286,
5522,115302,163210,258603.5,537115.5,115357,172269,258603.5,546229.5,1083345,
2026,1516,795,160,2471,1528,793,160,2481,4952,
2513,23607,47960,14671,86238,23416,48118,14671,86205,172443,
1532,60603,171927,266840.5,499370.5,49680,183110,266840.5,499630.5,999001,
2935,6937,10036,5136,22109,5496,11874,5136,22506,44615,
2786,10692,16079,5244.5,32015.5,10157,25924,5244.5,41325.5,73341,
5035,84237,162984,154294,401515,91595,159321,154294,405210,806725,143
5027,6127,8200,20604.5,34931.5,4873,8100,20604.5,33577.5,68509,
5258,7293,15833,9135.5,32261.5,7366,15909,9135.5,32410.5,64672,62773
6876,72228.009,119816.848,373192.2105,565237.0675,51295.452,119423.207,373192.2105,543910.8695,1109147.937,
5362,132732.724,242483.748,603235.072,978451.544,81004.891,249018.256,603235.072,933258.219,1911709.763,
2354,76239,111589,795.5,188623.5,71560,100721,795.5,173076.5,361700,
8638,9879,20220,2541.5,32640.5,9902,20234,2541.5,32677.5,65318,
8639,375,223,0,598,404,224,0,628,1226,
9675,13199,9668,9646.5,32513.5,12812,9790,9646.5,32248.5,64762,
8827,34824,19742,0,54566,25502,19708,0,45210,99776,312
1042,43827,42762,1450.5,88039.5,40472,42831,1450.5,84753.5,172793,
2046,1543,5123,1385.5,8051.5,1478,5510,1385.5,8373.5,16425,
7029,3804,4662,12306,20772,5666,4738,12306,22710,43482,
5218,7191,6454,34598.5,48243.5,6840,7530,34598.5,48968.5,97212,
5509,181591,237264,87881,506736,163531,236126,87881,487538,994274,25710
2355,40850,63269,288,104407,47478,72813,288,120579,224986,
3344,3983,2840,2526,9349,4832,2842,2526,10200,19549,
5683,37090,32179,17833,87102,34134,34600,17833,86567,173669,
6854,6296,40195,40583.5,87074.5,6426,41161,40583.5,88170.5,175245,
8556,41197,20908,10420,72525,40557,19700,10420,70677,143202,
2284,20906,14499,18890.5,54295.5,24653,14540,18890.5,58083.5,112379,
5707,12075,16752,7166,35993,12616,16858,7166,36640,72633,
5587,28588.644,27333.024,76985.4915,132907.1595,23368.122,27598.024,76985.4915,127951.6375,260858.797,
2952,2943,5145,2366.5,10454.5,3119,5134,2366.5,10619.5,21074,
3144,19366,17289,37023,73678,17348,18675,37023,73046,146724,
6465,5,10,0,15,6,10,0,16,31,72
6424,14946,18988,5033,38967,17205,19004,5033,41242,80209,37
9971,1488,691,117.5,2296.5,1679,699,117.5,2495.5,4792,
8474,81096,47621,34153,162870,77878,46631,34153,158662,321532,
2654,4497,295,20.5,4812.5,4742,301,20.5,5063.5,9876,
9904,69485,49121,62567.5,181173.5,70481,49122,62567.5,182170.5,363344,
9979,36442,21827,20124,78393,36219,21830,20124,78173,156566,
2104,4056,1190,0,5246,4204,1193,0,5397,10643,
1559,8656,10175,16450.5,35281.5,9279,10932,16450.5,36661.5,71943,
2228,32979,47301,653,80933,37156,52386,653,90195,171128,
2335,35903,28073,3430,67406,32141,28008,3430,63579,130985,
3961,3200,4861,733,8794,2216,4861,733,7810,16604,
4148,264,280,10,554,250,348,10,608,1162,
8640,3874,291,0,4165,1754,292,0,2046,6211,
2397,5031,6523,3488.5,15042.5,3885,7083,3488.5,14456.5,29499,
2953,20233,33094,11995,65322,15808,35950,11995,63753,129075,
5416,2783092,1298619,562395,4644106,2559220,1251084,562395,4372699,9016805,892438
8641,470,256,0,726,344,255,0,599,1325,
3051,112705,216194,155862,484761,109988,216499,155862,482349,967110,5645
6877,122507.949,159690.59,638688.321,920886.86,92011.057,167715.614,638688.321,898414.992,1819301.852,1334
9794,49825,43802,36172.5,129799.5,66418,43810,36172.5,146400.5,276200,
2655,4134,613,0,4747,4306,605,0,4911,9658,
8117,13184,10643,11019.5,34846.5,13710,10639,11019.5,35368.5,70215,172
4022,2834,4548,3574,10956,2871,4565,3574,11010,21966,
5796,31940,80355,33674,145969,30963,81995,33674,146632,292601,
5169,199468,336691,433967,970126,191486,348282,433967,973735,1943861,1242042
9956,5199,5724,3516.5,14439.5,7481,5726,3516.5,16723.5,31163,
5363,85165.385,136793.716,349837.4185,571796.5195,71493.048,137258.098,349837.4185,558588.5645,1130385.084,
9501,23229,14553,7802,45584,24417,14558,7802,46777,92361,
7921,1114,1014,9591,11719,1196,1014,9591,11801,23520,
2454,1993,27,7547.5,9567.5,1855,27,7547.5,9429.5,18997,
9813,4482276,4603424,2701609.5,11787309.5,4198434,4640047,2701609.5,11540090.5,23327400,932188
9950,435765,389782,451384,1276931,90189,350037,451384,891610,2168541,2827829
2301,4683,4969,3502.5,13154.5,4103,5356,3502.5,12961.5,26116,
8715,3407,3832,1194.5,8433.5,4824,3864,1194.5,9882.5,18316,
8828,1272,383,0,1655,1322,383,0,1705,3360,
9503,39325,31727,34677,105729,48282,31724,34677,114683,220412,
9301,6788,8098,6954,21840,7546,8107,6954,22607,44447,
2895,52153,130595,34969.5,217717.5,44634,134134,34969.5,213737.5,431455,
4760,97550,216133,38224,351907,98052,215463,38224,351739,703646,21592
5338,3970,7493,5021,16484,4265,7643,5021,16929,33413,
4457,17375,43236,3474.5,64085.5,19382,43301,3474.5,66157.5,130243,
5629,115950,113154,204344.5,433448.5,121153,113612,204344.5,439109.5,872558,
2948,4623,5528,2004.5,12155.5,3912,8038,2004.5,13954.5,26110,
5474,7313,10305,7750.5,25368.5,6838,12274,7750.5,26862.5,52231,
8284,4856,10670,1902.5,17428.5,4979,10682,1902.5,17563.5,34992,
9096,18,5,0,23,35,5,0,40,63,
8643,5490,408,0,5898,1679,408,0,2087,7985,
5298,3164,6194,4023,13381,2912,6676,4023,13611,26992,
6878,72193.608,104675.833,450575.5085,627444.9495,68416.284,104938.833,450575.5085,623930.6255,1251375.575,
8025,32679,44705,16842,94226,32961,44730,16842,94533,188759,1202
1220,5292,5167,1250.5,11709.5,6058,5215,1250.5,12523.5,24233,
6028,37937.209,40116.079,174465.1525,252518.4405,27282.907,40182.079,174465.1525,241930.1385,494448.579,
3033,44276,75610,79236,199122,44797,77419,79236,201452,400574,
5272,19757,45306,83411.5,148474.5,20628,46024,83411.5,150063.5,298538,
2962,11288,18162,4405,33855,8310,19928,4405,32643,66498,
1409,44831.598,63242.041,176163.277,284236.916,43343.563,62383.262,176163.277,281890.102,566127.018,15393
9635,76008,50503,44346.5,170857.5,75395,50416,44346.5,170157.5,341015,
4131,1010,1216,1583,3809,1198,1215,1583,3996,7805,
6206,11644,83,1763.5,13490.5,10943,84,1763.5,12790.5,26281,
6029,17186.152,14080.02,54623.9755,85890.1475,11750.182,14087.02,54623.9755,80461.1775,166351.325,
1965,26344,33842,6765,66951,24590,34025,6765,65380,132331,
3839,23123,20295,19232,62650,25736,20301,19232,65269,127919,
6469,87882,162227,99894.5,350003.5,86927,162747,99894.5,349568.5,699572,100490
5514,8802,7900,34162,50864,8770,8950,34162,51882,102746,
1132,34108,32126,4042,70276,35858,32118,4042,72018,142294,
5172,169579,285997,439373,894949,160803,294990,439373,895166,1790115,11790
7443,205537,204248,687837.5,1097622.5,192344,205214,687837.5,1085395.5,2183018,34365
7922,668,1464,0,2132,614,1465,0,2079,4211,
6855,2283,15069,13261.5,30613.5,3212,15250,13261.5,31723.5,62337,
7032,7863,4979,25848.5,38690.5,9782,5106,25848.5,40736.5,79427,
6275,4391,3,346.5,4740.5,3714,3,346.5,4063.5,8804,
4892,100875,54373,47714,202962,104795,54358,47714,206867,409829,
1463,53940,68542,83683.5,206165.5,46303,68600,83683.5,198586.5,404752,
7328,52210,168130,7217,227557,53348,165700,7217,226265,453822,78
2218,51406,55345,984.5,107735.5,61478,86829,984.5,149291.5,257027,
1996,1322,1204,1449.5,3975.5,1230,1349,1449.5,4028.5,8004,
2325,18704,15274,4052.5,38030.5,17786,15298,4052.5,37136.5,75167,
9725,10983,8490,5678,25151,10047,8494,5678,24219,49370,
2900,15449,33616,9907,58972,14455,36631,9907,60993,119965,
5138,33857,42348,107956,184161,36279,42708,107956,186943,371104,
9681,55334,53261,29088,137683,54983,53210,29088,137281,274964,475
9682,73707,62890,51225.5,187822.5,70663,62867,51225.5,184755.5,372578,
5146,143525.061,199536.265,419942.7425,763004.0685,132768.018,198933.221,419942.7425,751643.9815,1514648.05,
9610,1652,9456,152.5,11260.5,2640,9485,152.5,12277.5,23538,
6276,1535,47,658,2240,1882,49,658,2589,4829,
6280,62589,107416,10544.5,180549.5,63662,107695,10544.5,181901.5,362451,13599
2825,7276,6454,236,13966,9154,6517,236,15907,29873,
8155,2342,3930,3855.5,10127.5,2414,3932,3855.5,10201.5,20329,
5139,151625.413,143661.264,541500.822,836787.499,110901.513,143581.308,541500.822,795983.643,1632771.142,607092
2955,13926,21690,11370.5,46986.5,13232,24453,11370.5,49055.5,96042,1208
5631,704609,1417411,908950.5,3030970.5,756122,1374615,908950.5,3039687.5,6070658,572575
8567,110461,97657,10335,218453,112440,95068,10335,217843,436296,
5588,276300.468,162014.348,315224.927,753539.743,148609.332,157263.592,315224.927,621097.851,1374637.594,
3563,7833,9299,2426,19558,8193,9292,2426,19911,39469,
7299,2577,2280,234.5,5091.5,2551,2418,234.5,5203.5,10295,
4300,17052,1137,521,18710,18160,1134,521,19815,38525,
7930,3146,364,522,4032,2290,363,522,3175,7207,
6281,7301,3383,2881.5,13565.5,8254,3736,2881.5,14871.5,28437,34
5364,31234.457,58179.05,168583.329,257996.836,20994.249,63654.065,168583.329,253231.643,511228.479,
6977,45274.167,75667.46,198056.9305,318998.5575,34392.269,75299.772,198056.9305,307748.9715,626747.529,
6867,79942.724,87225.521,360163.0275,527331.2725,80036.619,88258.762,360163.0275,528458.4085,1055789.681,266328
6978,5347.878,19663.93,86357.043,111368.851,13757.408,20273.69,86357.043,120388.141,231756.992,
3053,37952,62926,73721,174599,39160,63022,73721,175903,350502,
7300,1305,1627,180,3112,1487,1684,180,3351,6463,
2896,28289,67159,19301,114749,19894,72653,19301,111848,226597,
6075,18362.827,16724.105,39777.195,74864.127,20954.247,17272.147,39777.195,78003.589,152867.716,
2585,4811,8311,1858.5,14980.5,3774,8639,1858.5,14271.5,29252,
4577,21084,15857,53866,90807,24239,16201,53866,94306,185113,
9810,44490,27855,22652.5,94997.5,45376,27857,22652.5,95885.5,190883,
2845,14959,11940,8052.5,34951.5,14267,12586,8052.5,34905.5,69857,
7266,12089,12347,939,25375,12750,12362,939,26051,51426,
2295,10094,8185,1545,19824,7671,8902,1545,18118,37942,
8411,142376,222217,13398,377991,146245,219286,13398,378929,756920,13236
4521,24372,27824,1760.5,53956.5,25413,27921,1760.5,55094.5,109051,
2572,4542,5650,3796,13988,4731,7254,3796,15781,29769,
2229,10860,18110,38,29008,11806,15928,38,27772,56780,
5173,7514,7304,8078,22896,8845,7680,8078,24603,47499,
7568,7856,13855,3079,24790,8500,13847,3079,25426,50216,
5037,4126,7033,12052,23211,4419,9037,12052,25508,48719,
5947,8268,4738,6906,19912,9916,4986,6906,21808,41720,
9726,104250,88077,72482,264809,124645,88084,72482,285211,550020,
9727,82600,59413,66647,208660,79180,59417,66647,205244,413904,
8241,4542,4150,3726.5,12418.5,4834,4857,3726.5,13417.5,25836,
5450,33411,139197,54105,226713,26099,145869,54105,226073,452786,
1413,38386.567,68748.764,111939.903,219075.234,47722.276,66797.47,111939.903,226459.649,445534.883,
5560,57080.105,93771.034,185516.3235,336367.4625,43974.245,94051.03,185516.3235,323541.5985,659909.061,
5561,78192,240830,147416,466438,56422,238850,147416,442688,909126,
5589,55104.768,55036.386,101002.389,211143.543,47640.594,55468.4,101002.389,204111.383,415254.926,
1033,10611,11435,312.5,22358.5,11447,11447,312.5,23206.5,45565,
1145,15335,18455,72.5,33862.5,16888,18472,72.5,35432.5,69295,
5940,16485,15002,13345.5,44832.5,16536,15145,13345.5,45026.5,89859,
3007,14103,11754,7576.5,33433.5,13861,11958,7576.5,33395.5,66829,
2767,28424,24805,12526.5,65755.5,35941,24857,12526.5,73324.5,139080,
3191,25955.363,30091.096,86684.565,142731.024,20726.61,30496.25,86684.565,137907.425,280638.449,
2557,5774,4848,1107,11729,5599,4849,1107,11555,23284,
4458,7091,10500,49051,66642,6813,10272,49051,66136,132778,
1521,45855.763,59944.332,143936.294,249736.389,42241.13,58550.832,143936.294,244728.256,494464.645,
7374,398,707,383.5,1488.5,336,905,383.5,1624.5,3113,
1533,26548,50522,89440,166510,24008,51423,89440,164871,331381,
6804,16449,11205,28558,56212,17495,11503,28558,57556,113768,
6827,200848,255705,297656,754209,205255,247245,297656,750156,1504365,
6879,116204.902,176524.095,607303.0315,900032.0285,112701.359,182077.216,607303.0315,902081.6065,1802113.635,
1543,167188,376926,661812,1205926,162959,367258,661812,1192029,2397955,104
5140,6360,5858,14568,26786,6536,5957,14568,27061,53847,
6012,45941.038,37698.064,100696.0015,184335.1035,22430.71,37087.542,100696.0015,160214.2535,344549.357,
7401,12474.207,4986.327,10748.466,28209,15275.236,5247.12,10748.466,31270.822,59479.822,
2027,2910,1634,3317.5,7861.5,3027,1634,3317.5,7978.5,15840,
8213,169732,250375,72177.5,492284.5,179416,241300,72177.5,492893.5,985178,15087
1397,116998.544,252020.437,335256.89,704275.871,95767.13,249846.686,335256.89,680870.706,1385146.577,167674
2230,17947,30723,3403.5,52073.5,18899,30672,3403.5,52974.5,105048,
4579,1929,251,2999.5,5179.5,2823,250,2999.5,6072.5,11252,
8009,36825,62635,14289.5,113749.5,39626,62781,14289.5,116696.5,230446,34
9246,2259,2582,594.5,5435.5,2673,2582,594.5,5849.5,11285,
6902,5188,32047,13879,51114,9262,33339,13879,56480,107594,
6905,1620,14684,9981,26285,2790,16784,9981,29555,55840,
5633,103463,227667,307898,639028,97980,246017,307898,651895,1290923,44511
5489,43376,108451,238465.5,390292.5,43506,111917,238465.5,393888.5,784181,
5219,91499,331922,202761.5,626182.5,85616,338647,202761.5,627024.5,1253207,62227
1398,26646.436,61141.106,46887.692,134675.234,28566.235,69054.106,46887.692,144508.033,279183.267,
6070,120544,202059,172915.5,495518.5,121887,201408,172915.5,496210.5,991729,
6528,5760,11856,1680,19296,7212,11695,1680,20587,39883,9087
6845,13335,31160,150636.5,195131.5,13047,33310,150636.5,196993.5,392125,
2826,8115,6953,915,15983,7390,7001,915,15306,31289,
2604,3440,7029,1873.5,12342.5,3269,8150,1873.5,13292.5,25635,
4594,5605,1990,915,8510,8242,2264,915,11421,19931,
5532,233079,376415,239994.5,849488.5,228738,382578,239994.5,851310.5,1700799,157325
6260,12,4,951,967,41,4,951,996,1963,
4079,12864,33130,1518.5,47512.5,12808,32773,1518.5,47099.5,94612,
2428,12755,1423,747.5,14925.5,13323,1433,747.5,15503.5,30429,
2146,1171,13,118,1302,1308,14,118,1440,2742,
9634,14825,11624,4919.5,31368.5,18209,11623,4919.5,34751.5,66120,
7569,4217,3409,4298.5,11924.5,4403,3416,4298.5,12117.5,24042,
5289,16951.069,16913.399,64069.11,97933.578,19367.064,17595.951,64069.11,101032.125,198965.703,
3186,121224.805,243894.346,285165.144,650284.295,108287.243,239639.346,285165.144,633091.733,1283376.028,
5050,53323.873,67113.042,219812.1735,340249.0885,39310.294,77921.042,219812.1735,337043.5095,677292.598,
3513,7484,9680,668,17832,8414,9773,668,18855,36687,
9419,277592,164061,175310.5,616963.5,151152,151905,175310.5,478367.5,1095331,185237
5490,195872,494435,908557.5,1598864.5,191300,505816,908557.5,1605673.5,3204538,304617
2768,49215,72034,28723,149972,39431,76675,28723,144829,294801,326
5220,25223,66988,157510,249721,21871,71545,157510,250926,500647,
8498,23939,17311,6276.5,47526.5,30112,17792,6276.5,54180.5,101707,
1434,13653.24,22861.784,25282.718,61797.742,10171.7,25032.567,25282.718,60486.985,122284.727,
2860,31098,61820,17746.5,110664.5,25379,65308,17746.5,108433.5,219098,894
6283,4918,46,204,5168,4513,46,204,4763,9931,
3845,24953,21636,21112.5,67701.5,27603,21650,21112.5,70365.5,138067,
3908,8948,9743,3570.5,22261.5,7902,9738,3570.5,21210.5,43472,
5564,123399,79332,7824,210555,145225,87255,7824,240304,450859,
2861,43098,46846,27267,117211,32898,56178,27267,116343,233554,
8524,64320,85997,16722.5,167039.5,64940,84649,16722.5,166311.5,333351,2974
6220,11189,4634,30919.5,46742.5,12801,4644,30919.5,48364.5,95107,
5893,30576,23547,54858.5,108981.5,31052,24093,54858.5,110003.5,218985,
1148,14106,30349,95,44550,14550,30797,95,45442,89992,
7887,3686,322,1118,5126,4239,322,1118,5679,10805,
9981,158747,151755,174559.5,485061.5,145032,151768,174559.5,471359.5,956421,158
9982,118,25,0,143,147,25,0,172,315,
2656,5007,377,104,5488,4947,381,104,5432,10920,43
8647,1365,442,0,1807,1781,443,0,2224,4031,
2149,9081,8857,4582,22520,10278,8871,4582,23731,46251,303
1391,106544,308690,227453,642687,90525,340885,227453,658863,1301550,3684
1522,39990.827,68289.891,145122.5115,253403.2295,33356.154,79339.92,145122.5115,257818.5855,511221.815,
4028,11755,25044,15988,52787,12440,25084,15988,53512,106299,
4524,13592,15810,4096,33498,13569,19472,4096,37137,70635,
3146,61042,132282,87800,281124,56400,137513,87800,281713,562837,
8129,145,19,227.5,391.5,193,19,227.5,439.5,831,
3607,64712,190261,32442.5,287415.5,61318,190815,32442.5,284575.5,571991,21744
5174,33691,94812,190832,319335,33266,98370,190832,322468,641803,
5066,159711.298,178466.048,577476.114,915653.46,123411.893,179061.308,577476.114,879949.315,1795602.775,1697128
5590,55579,72602,111832,240013,54141,73120,111832,239093,479106,
6818,39164,40543,65118,144825,12154,38025,65118,115297,260122,
6085,87981,142121,264994,495096,106815,145680,264994,517489,1012585,65
8067,8078,1783,1459,11320,10101,1790,1459,13350,24670,
2138,11620,2560,1196,15376,11970,2563,1196,15729,31105,
5417,366,1864,1008,3238,419,2191,1008,3618,6856,
7766,21393,16796,1370,39559,22405,11471,1370,35246,74805,
7506,46084,77586,27486,151156,55828,77586,27486,160900,312056,2027
3194,4744,4215,6229,15188,5721,4240,6229,16190,31378,
2691,1933,2553,0,4486,2222,2679,0,4901,9387,
5235,60422,81909,202112.5,344443.5,61215,85806,202112.5,349133.5,693577,
9909,68686,54985,47832,171503,65633,54986,47832,168451,339954,
3054,209265,446377,267212,922854,209954,446334,267212,923500,1846354,17182
5202,8775,9840,30565,49180,12035,10379,30565,52979,102159,
6919,89490.106,88953.43,451360.5835,629804.1195,68446.781,88968.43,451360.5835,608775.7945,1238579.914,
3314,13049,19703,5348.5,38100.5,13634,19801,5348.5,38783.5,76884,
2356,18795,28363,138.5,47296.5,18731,28381,138.5,47250.5,94547,
5236,27546,25636,147117.5,200299.5,18801,37624,147117.5,203542.5,403842,
9983,40437,23153,22900.5,86490.5,46278,23152,22900.5,92330.5,178821,
9676,23149,14346,22036,59531,28078,14349,22036,64463,123994,
9630,43888,13914,21500,79302,47356,13914,21500,82770,162072,
2231,30023,37215,535.5,67773.5,37895,37966,535.5,76396.5,144170,
5539,41869,8963,28990,79822,44022,9055,28990,82067,161889,18250
5591,27402,29310,60678.5,117390.5,23889,29944,60678.5,114511.5,231902,
1870,17228,53965,16144.5,87337.5,19593,56838,16144.5,92575.5,179913,
2398,14993,23239,8637,46869,11898,27277,8637,47812,94681,19824
5880,14394,16209,15505,46108,16127,16595,15505,48227,94335,
6086,182999,275529,362099,820627,190729,276387,362099,829215,1649842,78439
5107,166722.167,200795.006,627168.017,994685.19,118892.299,201482.929,627168.017,947543.245,1942228.435,167929
6880,38647,151271,295072.5,484990.5,33816,155692,295072.5,484580.5,969571,
5141,2383,3958,9519.5,15860.5,3680,4337,9519.5,17536.5,33397,
2901,5694,11681,2240.5,19615.5,5953,12819,2240.5,21012.5,40628,
1221,23014,19237,11255.5,53506.5,25037,19601,11255.5,55893.5,109400,
5308,2540,3683,4452,10675,3059,3955,4452,11466,22141,
5941,4849,1189,2040,8078,5431,1185,2040,8656,16734,
2437,22933,56864,4754.5,84551.5,21680,56263,4754.5,82697.5,167249,437
9738,9399,8684,7187.5,25270.5,10796,8684,7187.5,26667.5,51938,
6979,31951,46324,86313,164588,15353,46624,86313,148290,312878,
4794,1820,4205,1923.5,7948.5,2236,4284,1923.5,8443.5,16392,
5717,21117,67890,30743.5,119750.5,23138,68018,30743.5,121899.5,241650,1352
8436,11867,6053,335,18255,10660,5828,335,16823,35078,
5418,63626.034,113515.333,228450.21,405591.577,39292.859,116598.353,228450.21,384341.422,789932.999,
5523,64480,87567,85208,237255,61728,93411,85208,240347,477602,
2193,71184,87999,3138,162321,68862,91146,3138,163146,325467,9805
2432,13328,556,297,14181,13554,563,297,14414,28595,
2828,6355,7318,786,14459,8081,7411,786,16278,30737,
4189,216,145,255,616,214,134,255,603,1219,
5365,78344,134606,158059.5,371009.5,82233,141723,158059.5,382015.5,753025,
8212,44428,29951,30643,105022,39673,31792,30643,102108,207130,
